[1659.03]	6.35677	6.01032	0.654883
[1659.03]	6.36327	6.01037	0.641348
[1659.03]	6.36982	6.01042	0.627827
[1659.03]	6.37644	6.01048	0.61432
[1659.03]	6.38311	6.01053	0.600827
[1659.03]	6.38985	6.01059	0.587347
[1659.03]	6.39664	6.01065	0.573881
[1659.03]	6.4035	6.01071	0.560428
[1659.03]	6.41042	6.01078	0.546989
[1659.03]	6.41739	6.01084	0.533563
[1659.03]	6.42444	6.01091	0.520149
[1659.03]	6.43154	6.01098	0.506749
[1659.03]	6.43871	6.01104	0.493361
[1659.03]	6.44594	6.01112	0.479986
[1659.03]	6.45323	6.01119	0.466623
[1659.03]	6.46059	6.01127	0.453272
[1659.03]	6.46801	6.01134	0.439934
[1659.03]	6.4755	6.01142	0.426608
[1659.03]	6.48305	6.0115	0.413293
[1659.03]	6.49067	6.01158	0.39999
[1659.03]	6.49836	6.01167	0.386699
[1659.03]	6.50611	6.01175	0.373419
[1659.03]	6.51392	6.01184	0.36015
[1659.04]	6.47977	6.00803	0.623876
[1659.04]	6.51498	6.0083	0.52355
[1659.04]	6.50976	6.00825	0.537844
[1659.04]	6.50461	6.00821	0.552151
[1659.04]	6.49952	6.00817	0.566471
[1659.04]	6.49449	6.00814	0.580803
[1659.04]	6.48952	6.0081	0.595148
[1659.04]	6.48462	6.00807	0.609505
[1659.04]	6.47499	6.008	0.63826
[1659.04]	6.47026	6.00797	0.652658
[1659.04]	6.4656	6.00795	0.667069
[1659.04]	6.461	6.00792	0.681494
[1659.04]	6.45645	6.0079	0.695933
[1659.04]	6.45197	6.00787	0.710385
[1659.04]	6.44754	6.00785	0.724853
[1659.04]	6.44317	6.00784	0.739334
[1659.04]	6.38098	6.00776	0.973101
[1659.04]	6.33779	6.00803	1.18099
[1659.04]	6.34055	6.008	1.16604
[1659.04]	6.34336	6.00798	1.1511
[1659.04]	6.34621	6.00795	1.13618
[1659.04]	6.34912	6.00793	1.12127
[1659.04]	6.35207	6.0079	1.10638
[1659.04]	6.35508	6.00788	1.09151
[1659.04]	6.35813	6.00786	1.07665
[1659.04]	6.36124	6.00784	1.06181
[1659.04]	6.3644	6.00782	1.04698
[1659.04]	6.36761	6.00781	1.03217
[1659.04]	6.37088	6.0078	1.01738
[1659.04]	6.37419	6.00778	1.00261
[1659.04]	6.37756	6.00777	0.987846
[1659.04]	6.38446	6.00775	0.958374
[1659.04]	6.38798	6.00775	0.943661
[1659.04]	6.39157	6.00774	0.928965
[1659.04]	6.3952	6.00774	0.914285
[1659.04]	6.39889	6.00774	0.899621
[1659.04]	6.40264	6.00774	0.884972
[1659.04]	6.40644	6.00774	0.87034
[1659.04]	6.41029	6.00775	0.855723
[1659.04]	6.41421	6.00775	0.841121
[1659.04]	6.41817	6.00776	0.826535
[1659.04]	6.4222	6.00777	0.811964
[1659.04]	6.42628	6.00778	0.797408
[1659.04]	6.43041	6.00779	0.782867
[1659.04]	6.43461	6.0078	0.768342
[1659.04]	6.43886	6.00782	0.75383
[1659.04]	6.38252	6.00517	0.122187
[1659.04]	6.36676	6.00497	0.126955
[1659.04]	6.35103	6.00476	0.131655
[1659.04]	6.33532	6.00456	0.136289
[1659.04]	6.33818	6.00651	0.151199
[1659.04]	6.35304	6.0067	0.144753
[1659.04]	6.36798	6.00689	0.138338
[1659.04]	6.38298	6.00709	0.131955
[1659.04]	6.39806	6.00729	0.125603
[1659.04]	6.41322	6.00749	0.119283
[1659.04]	6.34175	6.00569	0.284305
[1659.04]	6.35523	6.00585	0.275932
[1659.04]	6.36871	6.00603	0.267491
[1659.04]	6.38219	6.0062	0.258984
[1659.04]	6.39567	6.00637	0.250409
[1659.04]	6.40915	6.00654	0.241767
[1659.04]	6.42262	6.00671	0.233057
[1659.04]	6.51684	6.00793	0.170167
[1659.04]	6.50339	6.00775	0.179358
[1659.04]	6.48994	6.00758	0.188481
[1659.04]	6.47648	6.0074	0.197534
[1659.04]	6.46302	6.00723	0.206517
[1659.04]	6.44956	6.00706	0.215433
[1659.04]	6.43609	6.00688	0.224279
[1659.04]	6.38534	6.01406	0.430293
[1659.04]	6.46033	6.01491	0.332577
[1659.04]	6.45072	6.0148	0.344745
[1659.04]	6.44118	6.01469	0.356925
[1659.04]	6.43171	6.01458	0.369119
[1659.04]	6.4223	6.01447	0.381327
[1659.04]	6.41296	6.01437	0.393548
[1659.04]	6.40369	6.01426	0.405782
[1659.04]	6.39449	6.01416	0.418031
[1659.04]	6.47001	6.01502	0.320423
[1659.04]	6.37627	6.01396	0.44257
[1659.04]	6.36726	6.01387	0.45486
[1659.04]	6.35831	6.01377	0.467164
[1659.04]	6.34943	6.01368	0.479483
[1659.04]	6.3406	6.01359	0.491816
[1659.04]	6.47975	6.01514	0.308282
[1659.04]	6.48957	6.01525	0.296154
[1659.04]	6.49945	6.01537	0.284038
[1659.04]	6.50941	6.01549	0.271936
[1659.04]	6.51943	6.01561	0.259845
[1659.04]	6.4952	6.01813	1.3079
[1659.04]	6.50072	6.01814	1.29361
[1659.04]	6.50621	6.01814	1.27928
[1659.04]	6.51164	6.01815	1.26493
[1659.04]	6.51703	6.01815	1.25055
[1659.04]	6.52238	6.01816	1.23615
[1659.04]	6.41011	6.0139	0.668966
[1659.04]	6.34198	6.01329	0.769064
[1659.04]	6.35063	6.01337	0.756707
[1659.04]	6.35924	6.01344	0.744306
[1659.04]	6.36782	6.01352	0.73186
[1659.04]	6.37636	6.01359	0.71937
[1659.04]	6.38486	6.01367	0.706836
[1659.04]	6.39332	6.01374	0.694257
[1659.04]	6.40173	6.01382	0.681633
[1659.04]	6.41845	6.01397	0.656255
[1659.04]	6.42674	6.01405	0.643499
[1659.04]	6.43499	6.01413	0.630699
[1659.04]	6.4432	6.0142	0.617856
[1659.04]	6.45137	6.01428	0.604968
[1659.04]	6.45949	6.01436	0.592037
[1659.04]	6.46757	6.01444	0.579062
[1659.04]	6.47561	6.01451	0.566044
[1659.04]	6.51511	6.01491	0.500301
[1659.04]	6.5073	6.01483	0.513536
[1659.04]	6.49945	6.01475	0.526728
[1659.04]	6.49155	6.01467	0.539877
[1659.04]	6.4836	6.01459	0.552982
[1659.04]	6.47157	6.01711	0.863012
[1659.04]	6.49787	6.01711	0.743804
[1659.04]	6.49438	6.0171	0.758651
[1659.04]	6.49095	6.0171	0.773514
[1659.04]	6.48757	6.0171	0.788392
[1659.04]	6.48426	6.0171	0.803285
[1659.04]	6.481	6.0171	0.818193
[1659.04]	6.4778	6.0171	0.833117
[1659.04]	6.47465	6.01711	0.848057
[1659.04]	6.50142	6.01712	0.728971
[1659.04]	6.46854	6.01712	0.877984
[1659.04]	6.46556	6.01713	0.892972
[1659.04]	6.46265	6.01714	0.907976
[1659.04]	6.45978	6.01715	0.922996
[1659.04]	6.45698	6.01717	0.938032
[1659.04]	6.45423	6.01719	0.953085
[1659.04]	6.45153	6.0172	0.968155
[1659.04]	6.44889	6.01722	0.983242
[1659.04]	6.50503	6.01713	0.714153
[1659.04]	6.5087	6.01714	0.699349
[1659.04]	6.51243	6.01715	0.684559
[1659.04]	6.51622	6.01716	0.669784
[1659.04]	6.52007	6.01718	0.655022
[1659.04]	6.41383	6.01774	1.22694
[1659.04]	6.40711	6.01793	1.28855
[1659.04]	6.40872	6.01788	1.27312
[1659.04]	6.41037	6.01783	1.25771
[1659.04]	6.41208	6.01779	1.24232
[1659.04]	6.41564	6.0177	1.21158
[1659.04]	6.4175	6.01765	1.19624
[1659.04]	6.4194	6.01761	1.18091
[1659.04]	6.42136	6.01757	1.1656
[1659.04]	6.42337	6.01754	1.15031
[1659.04]	6.42542	6.0175	1.13504
[1659.04]	6.42753	6.01747	1.11978
[1659.04]	6.4297	6.01743	1.10454
[1659.04]	6.43191	6.0174	1.08932
[1659.04]	6.43418	6.01737	1.07412
[1659.04]	6.4365	6.01734	1.05893
[1659.04]	6.43887	6.01731	1.04376
[1659.04]	6.44129	6.01729	1.0286
[1659.04]	6.44377	6.01727	1.01346
[1659.04]	6.4463	6.01724	0.998345
[1659.04]	6.39582	6.01489	0.140212
[1659.04]	6.44246	6.01549	0.123226
[1659.04]	6.42689	6.01529	0.128958
[1659.04]	6.41134	6.01509	0.13462
[1659.04]	6.38033	6.01469	0.145735
[1659.04]	6.36485	6.01449	0.15119
[1659.04]	6.3494	6.01429	0.156576
[1659.05]	6.41292	6.01132	0.183098
[1659.05]	6.51539	6.01265	0.130737
[1659.05]	6.50073	6.01245	0.138431
[1659.05]	6.48607	6.01226	0.146053
[1659.05]	6.47142	6.01207	0.153603
[1659.05]	6.45678	6.01188	0.161082
[1659.05]	6.44215	6.01169	0.168491
[1659.05]	6.42753	6.0115	0.17583
[1659.05]	6.39832	6.01113	0.190296
[1659.05]	6.38373	6.01094	0.197425
[1659.05]	6.36916	6.01076	0.204485
[1659.05]	6.35459	6.01057	0.211477
[1659.05]	6.34004	6.01039	0.218399
[1659.05]	6.3994	6.01306	0.20409
[1659.05]	6.34619	6.01239	0.23923
[1659.05]	6.35939	6.01255	0.230411
[1659.05]	6.37265	6.01272	0.221615
[1659.05]	6.38599	6.01289	0.212841
[1659.05]	6.41288	6.01323	0.195362
[1659.05]	6.42643	6.0134	0.186657
[1659.05]	6.44006	6.01357	0.177975
[1659.05]	6.45376	6.01375	0.169316
[1659.05]	6.46754	6.01393	0.16068
[1659.05]	6.48139	6.0141	0.152067
[1659.05]	6.49532	6.01428	0.143478
[1659.05]	6.50932	6.01447	0.134911
[1659.05]	6.51131	6.01361	0.255764
[1659.05]	6.49983	6.01346	0.266755
[1659.05]	6.48832	6.01332	0.277684
[1659.05]	6.4768	6.01318	0.28855
[1659.05]	6.46525	6.01304	0.299354
[1659.05]	6.45368	6.0129	0.310096
[1659.05]	6.44208	6.01275	0.320775
[1659.05]	6.43047	6.01261	0.331392
[1659.05]	6.41884	6.01247	0.341947
[1659.05]	6.40718	6.01234	0.35244
[1659.05]	6.39551	6.0122	0.362872
[1659.05]	6.38382	6.01206	0.373242
[1659.05]	6.3721	6.01192	0.383551
[1659.05]	6.36037	6.01178	0.393798
[1659.05]	6.34862	6.01164	0.403984
[1659.3]	6.30018	6.00773	0.280406
[1659.3]	6.25932	6.00723	0.30197
[1659.3]	6.27294	6.0074	0.294846
[1659.3]	6.28656	6.00756	0.287658
[1659.3]	6.31381	6.00789	0.273088
[1659.3]	6.32744	6.00806	0.265706
[1659.3]	6.34108	6.00823	0.258258
[1659.3]	6.35473	6.0084	0.250745
[1659.3]	6.36838	6.00856	0.243165
[1659.3]	6.38203	6.00874	0.235519
[1659.3]	6.39568	6.00891	0.227807
[1659.3]	6.40934	6.00908	0.220028
[1659.3]	6.46401	6.00977	0.188237
[1659.3]	6.45034	6.00959	0.196286
[1659.3]	6.43667	6.00942	0.204268
[1659.3]	6.423	6.00925	0.212181
[1659.3]	6.30261	6.00971	0.323203
[1659.3]	6.3983	6.01086	0.247172
[1659.3]	6.3861	6.01071	0.256608
[1659.3]	6.37397	6.01056	0.266064
[1659.3]	6.36191	6.01041	0.275539
[1659.3]	6.34992	6.01027	0.285034
[1659.3]	6.33799	6.01013	0.294547
[1659.3]	6.32613	6.00999	0.30408
[1659.3]	6.31434	6.00985	0.313632
[1659.3]	6.41057	6.01101	0.237754
[1659.3]	6.29095	6.00957	0.332793
[1659.3]	6.27936	6.00944	0.342402
[1659.3]	6.26783	6.0093	0.35203
[1659.3]	6.25636	6.00917	0.361677
[1659.3]	6.42291	6.01116	0.228356
[1659.3]	6.43532	6.01132	0.218977
[1659.3]	6.4478	6.01147	0.209618
[1659.3]	6.46035	6.01163	0.200278
[1659.31]	6.34549	6.00918	0.128649
[1659.31]	6.36038	6.00937	0.12306
[1659.31]	6.33067	6.00899	0.13427
[1659.31]	6.31592	6.00881	0.139925
[1659.31]	6.30124	6.00862	0.145612
[1659.31]	6.28662	6.00844	0.151331
[1659.31]	6.27208	6.00826	0.157082
[1659.31]	6.25759	6.00808	0.162866
[1659.31]	6.46721	6.01088	0.349493
[1659.31]	6.45669	6.01075	0.360535
[1659.31]	6.44614	6.01063	0.371521
[1659.31]	6.43557	6.01051	0.382449
[1659.31]	6.42496	6.01039	0.39332
[1659.31]	6.33927	6.00942	0.478246
[1659.31]	6.25214	6.00849	0.559577
[1659.31]	6.2631	6.00861	0.549605
[1659.31]	6.27405	6.00872	0.539578
[1659.31]	6.28497	6.00884	0.529496
[1659.31]	6.29588	6.00896	0.519358
[1659.31]	6.30676	6.00907	0.509164
[1659.31]	6.31762	6.00919	0.498914
[1659.31]	6.32846	6.00931	0.488608
[1659.31]	6.35007	6.00954	0.467828
[1659.31]	6.36084	6.00966	0.457354
[1659.31]	6.37159	6.00978	0.446823
[1659.31]	6.38231	6.0099	0.436236
[1659.31]	6.39301	6.01002	0.425592
[1659.31]	6.40369	6.01015	0.414891
[1659.31]	6.41434	6.01027	0.404134
[1659.31]	6.3853	6.00398	0.164486
[1659.31]	6.45642	6.00489	0.128871
[1659.31]	6.44205	6.00471	0.135939
[1659.31]	6.42775	6.00452	0.143035
[1659.31]	6.41353	6.00434	0.150158
[1659.31]	6.39938	6.00416	0.157309
[1659.31]	6.37129	6.0038	0.171691
[1659.31]	6.35735	6.00362	0.178922
[1659.31]	6.34348	6.00344	0.186179
[1659.31]	6.32968	6.00327	0.193464
[1659.31]	6.31594	6.0031	0.200774
[1659.31]	6.30228	6.00292	0.208111
[1659.31]	6.28869	6.00276	0.215475
[1659.31]	6.27516	6.00259	0.222864
[1659.31]	6.2483	6.00226	0.23772
[1659.31]	6.2617	6.00242	0.230279
[1659.31]	6.37911	6.00532	0.564861
[1659.31]	6.3029	6.00456	0.655366
[1659.31]	6.31254	6.00466	0.644227
[1659.31]	6.32214	6.00475	0.633038
[1659.31]	6.33171	6.00484	0.621799
[1659.31]	6.34125	6.00494	0.610511
[1659.31]	6.35076	6.00503	0.599173
[1659.31]	6.36024	6.00513	0.587785
[1659.31]	6.36969	6.00522	0.576348
[1659.31]	6.29324	6.00447	0.666456
[1659.31]	6.38849	6.00542	0.553324
[1659.31]	6.39784	6.00551	0.541737
[1659.31]	6.40715	6.00561	0.5301
[1659.31]	6.41643	6.00571	0.518414
[1659.31]	6.42568	6.00581	0.506678
[1659.31]	6.43489	6.00591	0.494892
[1659.31]	6.44407	6.006	0.483057
[1659.31]	6.28355	6.00437	0.677497
[1659.31]	6.27383	6.00428	0.688487
[1659.31]	6.26408	6.00419	0.699428
[1659.31]	6.25431	6.0041	0.71032
[1659.31]	6.45321	6.0061	0.471172
[1659.31]	6.46231	6.0062	0.459237
[1659.31]	6.26568	6.0053	0.131978
[1659.31]	6.25028	6.00511	0.135386
[1659.31]	6.28111	6.00549	0.128509
[1659.31]	6.29657	6.00569	0.124977
[1659.31]	6.31207	6.00589	0.121382
[1659.31]	6.35026	6.00772	0.883784
[1659.31]	6.38695	6.00783	0.772482
[1659.31]	6.38217	6.00781	0.786343
[1659.31]	6.37745	6.00779	0.800219
[1659.31]	6.37279	6.00778	0.81411
[1659.31]	6.36817	6.00776	0.828015
[1659.31]	6.36362	6.00775	0.841935
[1659.31]	6.35911	6.00774	0.855869
[1659.31]	6.35466	6.00772	0.869819
[1659.31]	6.39178	6.00785	0.758635
[1659.31]	6.34592	6.00771	0.897763
[1659.31]	6.34162	6.0077	0.911758
[1659.31]	6.33738	6.0077	0.925767
[1659.31]	6.33319	6.0077	0.939792
[1659.31]	6.32905	6.0077	0.953831
[1659.31]	6.32496	6.0077	0.967886
[1659.31]	6.32093	6.0077	0.981956
[1659.31]	6.31694	6.0077	0.996042
[1659.31]	6.39666	6.00788	0.744803
[1659.31]	6.4016	6.0079	0.730985
[1659.31]	6.4066	6.00793	0.717181
[1659.31]	6.41165	6.00796	0.703391
[1659.31]	6.41676	6.00798	0.689615
[1659.31]	6.42193	6.00802	0.675853
[1659.31]	6.42716	6.00805	0.662104
[1659.31]	6.43244	6.00809	0.648369
[1659.31]	6.43778	6.00812	0.634648
[1659.31]	6.44318	6.00816	0.62094
[1659.31]	6.44863	6.0082	0.607245
[1659.31]	6.45415	6.00824	0.593563
[1659.31]	6.45973	6.00828	0.579894
[1659.31]	6.46536	6.00833	0.566237
[1659.31]	6.47106	6.00838	0.552594
[1659.31]	6.25657	6.00799	1.23776
[1659.31]	6.25343	6.00802	1.2521
[1659.31]	6.25974	6.00796	1.22342
[1659.31]	6.26297	6.00794	1.2091
[1659.31]	6.26624	6.00791	1.1948
[1659.31]	6.26955	6.00789	1.18051
[1659.31]	6.27291	6.00786	1.16623
[1659.31]	6.27632	6.00784	1.15197
[1659.31]	6.27977	6.00782	1.13772
[1659.31]	6.28327	6.0078	1.12348
[1659.31]	6.28682	6.00779	1.10926
[1659.31]	6.29041	6.00777	1.09506
[1659.31]	6.29406	6.00776	1.08087
[1659.31]	6.29775	6.00774	1.06669
[1659.31]	6.30149	6.00773	1.05253
[1659.31]	6.30528	6.00772	1.03839
[1659.31]	6.30911	6.00771	1.02426
[1659.31]	6.313	6.00771	1.01014
[1659.31]	6.29125	6.00785	1.32248
[1659.31]	6.29847	6.00787	1.30989
[1659.31]	6.30564	6.00789	1.29727
[1659.31]	6.31279	6.00792	1.28461
[1659.31]	6.3199	6.00794	1.27191
[1659.31]	6.32698	6.00797	1.25918
[1659.31]	6.33402	6.00799	1.24642
[1659.31]	6.34103	6.00802	1.23361
[1659.31]	6.34801	6.00804	1.22078
[1659.31]	6.46053	6.00852	0.997386
[1659.31]	6.46677	6.00855	0.983954
[1659.31]	6.45425	6.00849	1.01079
[1659.31]	6.44792	6.00846	1.02416
[1659.31]	6.44155	6.00843	1.03749
[1659.31]	6.43514	6.0084	1.0508
[1659.31]	6.42868	6.00837	1.06407
[1659.31]	6.42218	6.00835	1.07731
[1659.31]	6.41564	6.00832	1.09052
[1659.31]	6.40905	6.00829	1.1037
[1659.31]	6.40243	6.00826	1.11684
[1659.31]	6.39576	6.00823	1.12995
[1659.31]	6.38906	6.00821	1.14303
[1659.31]	6.38231	6.00818	1.15607
[1659.31]	6.37553	6.00815	1.16908
[1659.31]	6.3687	6.00812	1.18206
[1659.31]	6.36184	6.0081	1.195
[1659.31]	6.35494	6.00807	1.2079
[1659.31]	6.29507	6.00498	0.435287
[1659.31]	6.37643	6.0059	0.347807
[1659.31]	6.36604	6.00578	0.358687
[1659.31]	6.3557	6.00566	0.369583
[1659.31]	6.34544	6.00554	0.380495
[1659.31]	6.33524	6.00543	0.391422
[1659.31]	6.3251	6.00531	0.402365
[1659.31]	6.31502	6.0052	0.413323
[1659.31]	6.30501	6.00509	0.424297
[1659.31]	6.38689	6.00602	0.336941
[1659.31]	6.28518	6.00487	0.446292
[1659.31]	6.27536	6.00477	0.457313
[1659.31]	6.26559	6.00466	0.46835
[1659.31]	6.25589	6.00456	0.479403
[1659.31]	6.39742	6.00615	0.326092
[1659.31]	6.40802	6.00627	0.315258
[1659.31]	6.41868	6.0064	0.304439
[1659.31]	6.42941	6.00653	0.293635
[1659.31]	6.44021	6.00666	0.282847
[1659.31]	6.45108	6.00679	0.272074
[1659.31]	6.46201	6.00693	0.261316
[1659.31]	6.26879	6.01306	0.262752
[1659.31]	6.37454	6.01434	0.198561
[1659.31]	6.36108	6.01418	0.2065
[1659.31]	6.34769	6.01401	0.214464
[1659.31]	6.33437	6.01385	0.222452
[1659.31]	6.32112	6.01369	0.230464
[1659.31]	6.30794	6.01353	0.2385
[1659.31]	6.29482	6.01337	0.24656
[1659.31]	6.28177	6.01321	0.254644
[1659.31]	6.38807	6.01451	0.190646
[1659.31]	6.25587	6.0129	0.270883
[1659.31]	6.40167	6.01468	0.182755
[1659.31]	6.41535	6.01485	0.174889
[1659.31]	6.42909	6.01502	0.167047
[1659.31]	6.44291	6.0152	0.15923
[1659.31]	6.45679	6.01537	0.151438
[1659.31]	6.47076	6.01555	0.143671
[1659.31]	6.44874	6.01534	0.288337
[1659.31]	6.3528	6.01421	0.365282
[1659.31]	6.36484	6.01435	0.355881
[1659.31]	6.37687	6.01449	0.346419
[1659.31]	6.38888	6.01463	0.336894
[1659.31]	6.40088	6.01477	0.327308
[1659.31]	6.41287	6.01491	0.317659
[1659.31]	6.42484	6.01505	0.307948
[1659.31]	6.4368	6.0152	0.298174
[1659.31]	6.34075	6.01407	0.374621
[1659.31]	6.46067	6.01548	0.278437
[1659.31]	6.47258	6.01563	0.268474
[1659.31]	6.32868	6.01393	0.383898
[1659.31]	6.31661	6.01379	0.393115
[1659.31]	6.30452	6.01365	0.40227
[1659.31]	6.29242	6.01351	0.411364
[1659.31]	6.28031	6.01338	0.420398
[1659.31]	6.26819	6.01324	0.429371
[1659.31]	6.25606	6.01311	0.438285
[1659.31]	6.38476	6.01954	1.34608
[1659.31]	6.39124	6.01955	1.33286
[1659.31]	6.39767	6.01956	1.3196
[1659.31]	6.40407	6.01957	1.30632
[1659.31]	6.41044	6.01959	1.293
[1659.31]	6.41676	6.0196	1.27965
[1659.31]	6.47185	6.01973	1.1581
[1659.31]	6.4659	6.01971	1.17173
[1659.31]	6.4599	6.0197	1.18532
[1659.31]	6.45386	6.01968	1.19889
[1659.31]	6.44778	6.01967	1.21243
[1659.31]	6.44166	6.01965	1.22593
[1659.31]	6.43549	6.01964	1.23941
[1659.31]	6.42929	6.01963	1.25286
[1659.31]	6.42304	6.01961	1.26627
[1659.31]	6.34595	6.01517	0.436222
[1659.31]	6.42329	6.01602	0.344543
[1659.31]	6.41339	6.01591	0.355952
[1659.31]	6.40356	6.0158	0.367376
[1659.31]	6.3938	6.01569	0.378814
[1659.31]	6.3841	6.01558	0.390267
[1659.31]	6.37447	6.01548	0.401734
[1659.31]	6.3649	6.01537	0.413215
[1659.31]	6.35539	6.01527	0.424711
[1659.31]	6.43325	6.01614	0.333147
[1659.31]	6.33657	6.01507	0.447747
[1659.31]	6.32725	6.01497	0.459287
[1659.31]	6.318	6.01488	0.470842
[1659.31]	6.3088	6.01478	0.482411
[1659.31]	6.29967	6.01469	0.493995
[1659.31]	6.2906	6.0146	0.505595
[1659.31]	6.28159	6.01451	0.517208
[1659.31]	6.44328	6.01625	0.321766
[1659.31]	6.45337	6.01637	0.310399
[1659.31]	6.46354	6.01649	0.299045
[1659.31]	6.47377	6.01661	0.287705
[1659.31]	6.27264	6.01442	0.528837
[1659.31]	6.25491	6.01425	0.55214
[1659.31]	6.26374	6.01434	0.540481
[1659.31]	6.43745	6.01653	0.561909
[1659.31]	6.44609	6.01662	0.549728
[1659.31]	6.4547	6.0167	0.537499
[1659.31]	6.46326	6.01679	0.525224
[1659.31]	6.47178	6.01687	0.512903
[1659.31]	6.42877	6.01645	0.574045
[1659.31]	6.42006	6.01636	0.586133
[1659.31]	6.4113	6.01628	0.598175
[1659.31]	6.40251	6.01619	0.610171
[1659.31]	6.39368	6.01611	0.62212
[1659.31]	6.38482	6.01603	0.634022
[1659.31]	6.37592	6.01595	0.645877
[1659.31]	6.36698	6.01586	0.657685
[1659.31]	6.35801	6.01578	0.669447
[1659.31]	6.349	6.0157	0.681162
[1659.31]	6.33996	6.01562	0.69283
[1659.31]	6.33089	6.01554	0.704451
[1659.31]	6.32178	6.01546	0.716026
[1659.31]	6.31264	6.01538	0.727553
[1659.31]	6.30347	6.0153	0.739034
[1659.31]	6.29427	6.01522	0.750468
[1659.31]	6.28503	6.01514	0.761855
[1659.31]	6.25714	6.0149	0.795734
[1659.31]	6.26647	6.01498	0.784488
[1659.31]	6.27577	6.01506	0.773195
[1659.31]	6.34082	6.01256	0.605268
[1659.31]	6.39991	6.01309	0.503476
[1659.31]	6.39231	6.01302	0.516153
[1659.31]	6.38478	6.01295	0.528844
[1659.31]	6.3773	6.01288	0.541547
[1659.31]	6.36989	6.01281	0.554264
[1659.31]	6.36253	6.01275	0.566995
[1659.31]	6.35524	6.01268	0.579739
[1659.31]	6.348	6.01262	0.592497
[1659.31]	6.40756	6.01317	0.490812
[1659.31]	6.3337	6.0125	0.618053
[1659.31]	6.32664	6.01244	0.630852
[1659.31]	6.31964	6.01238	0.643664
[1659.31]	6.31269	6.01233	0.656491
[1659.31]	6.3058	6.01227	0.669332
[1659.31]	6.29896	6.01222	0.682186
[1659.31]	6.29218	6.01217	0.695055
[1659.31]	6.28546	6.01212	0.707938
[1659.31]	6.41528	6.01325	0.47816
[1659.31]	6.42306	6.01332	0.465522
[1659.31]	6.43091	6.0134	0.452896
[1659.31]	6.43881	6.01348	0.440283
[1659.31]	6.44678	6.01357	0.427682
[1659.31]	6.45481	6.01365	0.415094
[1659.31]	6.46291	6.01374	0.402517
[1659.31]	6.47107	6.01383	0.389953
[1659.31]	6.25266	6.01191	0.772566
[1659.31]	6.25912	6.01195	0.759612
[1659.31]	6.26562	6.01199	0.746672
[1659.31]	6.27218	6.01203	0.733747
[1659.31]	6.27879	6.01208	0.720836
[1659.31]	6.46964	6.01343	0.696473
[1659.31]	6.4105	6.01296	0.799097
[1659.31]	6.41804	6.01302	0.786404
[1659.31]	6.42554	6.01308	0.773673
[1659.31]	6.433	6.01314	0.760902
[1659.31]	6.44042	6.01319	0.748093
